swing_id,golfer_id,skill_level,club_type,accel_max,accel_mean,age,age_capability_factor,air_density_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,club_speed_max,club_speed_mean,compensation_count,compensation_severity,course_type_encoded,dominant_hand_encoded,downswing_speed_range,downswing_speed_skewness,downswing_speed_variance,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_factor,height_m,hour_of_day,humidity_pct,jerk_max,jerk_mean,jerk_std,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,lag_release_smoothness,links_course_flag,motion_smoothness,normalized_distance_factor,over_top_flag,peak_speed_pct_of_swing,physical_profile_score,power_potential_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,sequence_efficiency_index,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_high_freq_noise,swing_spectral_entropy,swing_speed_index,swing_tempo_ratio,swings_in_session,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_effect_severity,wind_headwind_component,wind_speed_mph,xfactor_age_adjusted,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_stretch,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
171,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.8147,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.8262,20.96,63.88,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,3.0477,1,0.9376604860461681,-0.000580000000000001,0.4957,1.7660000000000053,1.0759999999999872,10.929550000000003,1,0.6315789473684211,0.0,0.0,10000.0,2.4534,10.0,11.7,0.8409,0.88,1.9367,0.0,0.83,-79.99,0.3305,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,35.61,0.54204,0.043889999999999985,0.0,0.03381,11,81.19,135.45,11.45,0.3458,97.78
172,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.8348,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.6905,16.59,67.72,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,4.082,0,0.9376604860461681,-0.000580000000000001,0.5524,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.5825242718446603,0.0,0.0,10000.0,3.1186,10.0,11.7,0.8409,0.88,1.3304,0.0,0.83,-81.77,0.3107,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,38.03,0.54113,0.04945999999999995,0.0,0.03369,11,78.95,128.9,9.21,0.0924,91.27
173,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.9063,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.8126,14.75,79.35,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,5.3797,0,0.9376604860461681,-0.000580000000000001,0.8126,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.5504587155963303,0.0,0.0,10000.0,2.07,10.0,11.7,0.8409,0.88,1.1763,0.0,0.83,-103.88,0.4063,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,32.93,0.53952,0.036510000000000264,0.0,0.05074,11,77.85,129.1,5.3,0.0,91.73
174,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.785,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.6969,23.28,67.25,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,2.8887,1,0.9376604860461681,-0.000580000000000001,0.4181,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.5555555555555556,0.0,0.0,10000.0,2.3697,10.0,11.7,0.8409,0.88,1.4611,0.0,0.83,-146.04,0.2788,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,39.72,0.54157,0.051040000000000196,0.0,0.0169,11,84.54,140.22,13.01,0.3085,102.66
175,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.7982,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.7077,21.35,67.57,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,3.1649,0,0.9376604860461681,-0.000580000000000001,0.7077,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.6122448979591837,0.0,0.0,10000.0,2.3845,10.0,11.7,0.8409,0.88,1.5128,0.0,0.83,-86.91,0.3538,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,44.77,0.53297,0.045399999999999885,0.0,0.06766,11,90.0,149.2,7.86,0.0,103.74
176,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.8302,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.6946,14.05,77.49,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,5.5153,1,0.9376604860461681,-0.000580000000000001,0.4168,1.7660000000000053,1.0759999999999872,10.929550000000003,1,0.6521739130434783,0.0,0.0,10000.0,2.9623,10.0,11.7,0.8409,0.88,1.4071,0.0,0.83,-142.29,0.2778,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,40.2,0.54089,0.03995000000000004,0.0,0.05075,11,76.5,121.02,12.4,0.382,91.75
177,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.8901,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.6943,23.68,65.28,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,2.7568,1,0.9376604860461681,-0.000580000000000001,0.5554,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.6122448979591837,0.0,0.0,10000.0,2.0016,10.0,11.7,0.8409,0.88,0.9275,0.0,0.83,-90.33,0.3124,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,36.8,0.53322,0.03395000000000015,0.0,0.06801,11,80.77,137.59,9.88,0.2985,95.32
178,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.8964,1.426880023115325,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.8145,17.07,69.12,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,4.0492,0,0.9376604860461681,-0.000580000000000001,0.8145,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.6741573033707865,0.0,0.0,10000.0,2.3774,10.0,11.7,0.8409,0.88,1.7249,0.0,0.83,-82.08,0.4073,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,44.23,0.53577,0.034390000000000254,0.0,0.06766,11,81.36,134.16,3.5,0.0,102.21
179,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.7877,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.7605,24.01,76.26,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,3.1762,1,0.9376604860461681,-0.000580000000000001,0.6084,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.5504587155963303,0.0,0.0,10000.0,2.2302,10.0,11.7,0.8409,0.88,1.3357,0.0,0.83,-130.1,0.3422,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,38.05,0.5340900000000001,0.03491,0.0,0.05059,11,85.61,142.8,6.65,0.2534,99.52
180,18,semi_pro,driver,0.0,0.0,26,0.9925,0.9699,1,1.0,0.86,0.8016,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.0114,1.77,13.3,63.6,0.0,0.0,0.0,0.88,0.6586,15.39,69.41,0.85,1.0,0,0.0,1.7612,0,0.0,0.9405,0.0,4.5101,0,0.9376604860461681,-0.000580000000000001,0.6586,1.7660000000000053,1.0759999999999872,10.929550000000003,0,0.6122448979591837,0.0,0.0,10000.0,3.0548,10.0,11.7,0.8409,0.88,1.294,0.0,0.83,-83.98,0.3293,5.08,13.1,0.7467,21.82,22.4,0.0,0.88,31.9,0.53802,0.03888999999999998,0.0,0.03389,11,79.46,131.07,7.21,0.0,92.52
181,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.8371,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.7312,22.13,70.16,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,3.1704,0,0.9303215097752542,-0.0016200000000001083,0.585,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.5660377358490566,0.0,0.0,10000.0,2.3193,10.0,21.7,0.9999,0.88,1.4363,0.0,0.83,-54.56,0.329,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,30.5,0.58202,0.05730000000000013,0.0,0.0675,12,85.8,144.54,9.31,0.1229,102.86
182,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.8041,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,0,1,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.8092,17.95,63.91,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,3.5604,0,0.9303215097752542,-0.0016200000000001083,0.4855,4.194000000000003,0.16599999999999485,14.917629999999988,1,0.6818181818181819,0.0,0.0,10000.0,1.9807,10.0,21.7,0.9999,0.88,1.0549,0.0,0.83,-133.31,0.3237,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,35.73,0.59372,0.06055999999999995,0.0,0.01691,12,88.22,148.52,10.41,0.3457,104.61
183,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.7938,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,1,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.774,22.78,65.57,0.85,1.0,0,0.0,0.6825,0,0.2,0.9286,0.0,2.8784,0,0.9303215097752542,-0.0016200000000001083,0.6192,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.6315789473684211,0.0,0.0,10000.0,2.4868,10.0,21.7,0.9999,0.88,1.8997,0.01701,0.83,-59.18,0.3483,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,41.9,0.5865900000000002,0.04452999999999996,0.0,0.03403,12,84.16,142.08,5.62,0.2142,99.58
184,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.8107,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.7741,24.36,63.04,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,2.5878,0,0.9303215097752542,-0.0016200000000001083,0.7741,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.625,0.0,0.0,10000.0,2.1641,10.0,21.7,0.9999,0.88,1.254,0.0,0.83,-93.98,0.3871,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,34.77,0.5891199999999999,0.039039999999999964,0.0,0.0,12,84.77,144.07,5.89,0.0,100.38
185,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.8685,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.6828,14.07,71.24,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,5.0633,1,0.9303215097752542,-0.0016200000000001083,0.4097,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.6315789473684211,0.0,0.0,10000.0,2.6703,10.0,21.7,0.9999,0.88,1.558,0.0,0.83,-67.82,0.2731,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,34.21,0.5821100000000001,0.04333000000000009,0.0,0.0,12,88.04,147.06,11.04,0.3717,103.85
186,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.8371,2.280714958492476,1000000.0,1000000.0,3,0.6,0,1,1000000.0,0.0,0.0,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.705,21.97,61.54,0.85,1.0,0,0.0,0.6825,1,0.0,0.9286,0.0,2.8011,1,0.9303215097752542,-0.0016200000000001083,0.282,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.6060606060606061,0.0,0.0,10000.0,2.6526,10.0,21.7,0.9999,0.88,1.6225,0.0,0.83,-64.27,0.2467,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,35.88,0.5801499999999999,0.04149000000000003,0.0,0.06794,12,78.45,132.31,13.5,0.3166,93.61
187,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.803,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.81,18.4,62.91,0.85,1.0,0,0.0,0.6825,0,0.3106796116504854,0.9286,0.0,3.419,1,0.9303215097752542,-0.0016200000000001083,0.648,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.5825242718446603,0.0,0.0,10000.0,2.0302,10.0,21.7,0.9999,0.88,1.1188,0.01693,0.83,-137.1,0.3645,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,37.58,0.58389,0.0339400000000003,0.0,0.03386,12,83.94,136.23,7.38,0.2207,100.09
188,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.9139,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.8112,25.29,63.16,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,2.4974,0,0.9303215097752542,-0.0016200000000001083,0.649,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.5714285714285714,0.0,0.0,10000.0,2.7937,10.0,21.7,0.9999,0.88,1.7518,0.0,0.83,-53.32,0.365,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,30.24,0.5831299999999999,0.04753000000000007,0.0,0.01697,12,82.9,139.17,6.07,0.1207,101.17
189,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.7825,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.8366,22.19,67.76,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,3.0536,0,0.9303215097752542,-0.0016200000000001083,0.6693,4.194000000000003,0.16599999999999485,14.917629999999988,0,0.5769230769230769,0.0,0.0,10000.0,2.7278,10.0,21.7,0.9999,0.88,1.8587,0.0,0.83,-137.71,0.3765,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,34.97,0.5800399999999999,0.037209999999999965,0.0,0.03382,12,86.96,139.06,9.41,0.1349,102.88
190,19,semi_pro,driver,0.0,0.0,45,0.85,0.992,1,1.0,0.86,0.9163,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.1029,1.93,13.9,37.4,0.0,0.0,0.0,0.88,0.6836,16.53,72.87,0.85,1.0,0,0.0,0.6825,0,0.0,0.9286,0.0,4.4083,0,0.9303215097752542,-0.0016200000000001083,0.4102,4.194000000000003,0.16599999999999485,14.917629999999988,1,0.6185567010309279,0.0,0.0,10000.0,3.245,10.0,21.7,0.9999,0.88,1.2712,0.0,0.83,-64.1,0.2734,-2.21,187.8,0.5433,-16.15,16.3,0.0,0.88,33.53,0.5832300000000001,0.029630000000000045,0.0,0.01696,12,77.77,131.18,12.58,0.3163,93.56
191,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8397,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.8459,14.12,69.33,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,4.9101,0,0.9624112649853709,-0.003310000000000062,0.8459,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.5714285714285714,0.0,0.0,10000.0,2.0519,10.0,30.0,0.904,0.88,1.1986,0.0,0.83,-65.73,0.4229,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,39.12,0.57083,0.03613999999999984,0.0,0.08415,18,82.45,133.06,3.8,0.0,96.99
192,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.841,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.734,18.4,71.35,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,3.8777,0,0.9624112649853709,-0.003310000000000062,0.734,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.6741573033707865,0.0,0.0,10000.0,2.4334,10.0,30.0,0.904,0.88,1.6746,0.0,0.83,-129.95,0.367,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,39.48,0.56233,0.03536000000000006,0.0,0.05069,18,83.82,143.57,5.71,0.0,100.66
193,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8928,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.8291,23.6,75.39,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,3.1945,0,0.9624112649853709,-0.003310000000000062,0.6633,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.6666666666666666,0.0,0.0,10000.0,2.5483,10.0,30.0,0.904,0.88,2.0154,0.0,0.83,-50.85,0.3731,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,32.79,0.5560499999999999,0.029220000000000024,0.0,0.0,18,80.0,131.27,7.16,0.0609,96.86
194,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.7831,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.6526,14.18,70.88,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,4.9986,1,0.9624112649853709,-0.003310000000000062,0.3916,-0.31799999999999784,0.4929999999999974,54.284169999999975,1,0.5769230769230769,0.0,0.0,10000.0,2.714,10.0,30.0,0.904,0.88,1.4589,0.0,0.83,-93.94,0.261,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,37.24,0.56769,0.05079000000000011,0.0,0.08451,18,80.68,135.45,11.95,0.4203,94.83
195,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8554,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.6844,25.72,69.54,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,2.7037,1,0.9624112649853709,-0.003310000000000062,0.5475,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.5555555555555556,0.0,0.0,10000.0,2.5795,10.0,30.0,0.904,0.88,1.6354,0.0,0.83,-111.93,0.308,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,33.75,0.5697999999999999,0.04937999999999998,0.0,0.0,18,81.75,138.0,9.35,0.2734,94.95
196,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8017,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.6721,20.16,61.31,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,3.0412,1,0.9624112649853709,-0.003310000000000062,0.4033,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.6818181818181819,0.0,0.0,10000.0,2.3482,10.0,30.0,0.904,0.88,1.3702,0.0,0.83,-124.42,0.2688,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,36.95,0.5612900000000001,0.03983000000000003,0.0,0.05073,18,75.45,129.54,12.81,0.2935,94.25
197,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8445,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.7149,15.18,64.65,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,4.2589,0,0.9624112649853709,-0.003310000000000062,0.7149,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.5882352941176471,0.0,0.0,10000.0,2.2182,10.0,30.0,0.904,0.88,1.2372,0.0,0.83,-63.72,0.3574,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,33.64,0.5587900000000001,0.04663999999999979,0.0,0.08445,18,80.83,135.44,6.2,0.0,98.34
198,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8389,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.7596,15.07,61.42,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,4.0756,0,0.9624112649853709,-0.003310000000000062,0.7596,-0.31799999999999784,0.4929999999999974,54.284169999999975,0,0.5660377358490566,0.0,0.0,10000.0,2.9133,10.0,30.0,0.904,0.88,1.5658,0.0,0.83,-106.38,0.3798,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,39.08,0.5675700000000001,0.045259999999999856,0.0,0.08446,18,92.94,154.99,6.45,0.0,103.81
199,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.8443,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,0,1,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.6874,19.12,76.69,0.85,1.0,0,0.0,0.9712,0,0.0,0.9621,0.0,4.011,0,0.9624112649853709,-0.003310000000000062,0.4124,-0.31799999999999784,0.4929999999999974,54.284169999999975,1,0.6122448979591837,0.0,0.0,10000.0,2.8686,10.0,30.0,0.904,0.88,1.4408,0.0,0.83,-51.84,0.275,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,32.06,0.5703,0.048719999999999875,0.0,0.05101,18,85.48,138.56,11.24,0.3752,100.78
200,20,semi_pro,driver,0.0,0.0,45,0.85,0.9984,2,1.0,0.86,0.9117,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.0571,1.85,11.0,54.6,0.0,0.0,0.0,0.88,0.6693,19.88,61.61,0.85,1.0,0,0.0,0.9712,0,0.32323232323232326,0.9621,0.0,3.0991,0,0.9624112649853709,-0.003310000000000062,0.5354,-0.31799999999999784,0.4929999999999974,54.284169999999975,1,0.6060606060606061,0.0,0.0,10000.0,2.7333,10.0,30.0,0.904,0.88,1.4833,0.01686,0.83,-106.21,0.3012,-3.9,212.3,0.2433,-6.17,7.3,0.0,0.88,44.77,0.5582199999999999,0.045949999999999935,0.0,0.01686,18,75.59,128.19,7.97,0.1738,90.4
201,21,semi_pro,driver,0.0,0.0,37,0.91,0.9748,1,0.88,0.86,0.8935,5.484157218967921,1000000.0,1000000.0,1,0.2,0,0,1000000.0,0.0,0.0,1,0,214.9,0.2252,0.55,0.934,5,1,8.2,1.0686,1.87,18.5,48.9,0.0,0.0,0.0,0.88,0.7781,23.19,78.31,0.85,1.0,0,0.0,0.7059,0,0.0,0.9041,0.0,3.3769,0,0.9292372131696327,0.03159999999999989,0.6225,-0.9699999999999989,-0.18700000000000344,14.42587999999998,0,0.6521739130434783,0.0,0.0,10000.0,2.4762,10.0,18.4,0.9806,0.88,1.8819,0.0,0.83,-113.9,0.3501,-12.98,218.6,0.6933,-16.26,20.8,0.0,0.88,37.44,0.5649,0.04100999999999999,0.0,0.05063,11,76.79,127.66,7.04,0.1391,90.91
202,21,semi_pro,driver,0.0,0.0,37,0.91,0.9748,1,0.88,0.86,0.8812,5.484157218967921,1000000.0,1000000.0,1,0.2,0,0,1000000.0,0.0,0.0,1,0,214.9,0.2252,0.55,0.934,5,1,8.2,1.0686,1.87,18.5,48.9,0.0,0.0,0.0,0.88,0.7375,19.4,74.0,0.85,1.0,0,0.0,0.7059,0,0.0,0.9041,0.0,3.8144,0,0.9292372131696327,0.03159999999999989,0.59,-0.9699999999999989,-0.18700000000000344,14.42587999999998,0,0.6818181818181819,0.0,0.0,10000.0,3.2738,10.0,18.4,0.9806,0.88,1.3612,0.0,0.83,-79.24,0.3319,-12.98,218.6,0.6933,-16.26,20.8,0.0,0.88,30.91,0.56294,0.030850000000000044,0.0,0.01703,11,80.85,136.22,5.95,0.1233,93.97
