swing_id,golfer_id,skill_level,club_type,age_capability_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,compensation_severity,course_type_encoded,dominant_hand_encoded,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_m,hour_of_day,humidity_pct,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,links_course_flag,normalized_distance_factor,over_top_flag,physical_profile_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_tempo_ratio,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_headwind_component,wind_speed_mph,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
151,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8407,2.0664311826684694,0.0,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7486,14.98,63.45,0.85,0,1.0966,0,0.983,4.2356,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,0,0.6315789473684211,2.4277,14.1,0.9064,0.88,1.6948,0.0,0.83,-54.92,0.3743,-17.18,267.1,-0.87,17.2,0.88,41.05,0.5284999999999999,0.0485600000000001,0.05074,18,79.61,135.47,0.46,0.0,95.23
152,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8871,5.484157218967921,0.2,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7187,15.76,74.07,0.85,0,1.0966,0,0.983,4.6999,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,1,0.6521739130434783,3.0463,14.1,0.9064,0.88,1.4159,0.0,0.83,-73.28,0.3234,-17.18,267.1,-0.87,17.2,0.88,31.6,0.52662,0.0456800000000001,0.06767,18,86.64,146.99,9.61,0.1488,103.65
153,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8148,5.484157218967921,0.4,0,0,0,1,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.6828,22.12,71.54,0.85,0,1.0966,0,0.983,3.2342,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,1,0.6818181818181819,3.0636,14.1,0.9064,0.88,1.3378,0.03406,0.83,-130.3,0.2731,-17.18,267.1,-0.87,17.2,0.88,33.5,0.5214600000000001,0.0420099999999998,0.05108,18,81.41,139.53,12.52,0.3209,96.33
154,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8361,5.484157218967921,0.0,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7212,18.85,77.67,0.85,0,1.0966,0,0.983,4.1204,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,0,0.6122448979591837,2.081,14.1,0.9064,0.88,1.0577,0.0,0.83,-104.09,0.3606,-17.18,267.1,-0.87,17.2,0.88,35.27,0.52684,0.0625299999999998,0.05069,18,87.0,149.59,5.99,0.0,103.68
155,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8354,5.484157218967921,0.2,0,0,1,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7986,15.82,67.66,0.85,0,1.0966,0,0.983,4.2769,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,0,0.625,2.1641,14.1,0.9064,0.88,1.2937,0.06776,0.83,-71.25,0.3594,-17.18,267.1,-0.87,17.2,0.88,35.81,0.5156799999999999,0.0353099999999999,0.03388,18,84.23,138.18,4.5,0.1202,100.57
156,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8524,0.7091467309727117,0.4,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7881,21.57,76.65,0.85,0,1.0966,0,0.983,3.5535,1,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,1,0.5882352941176471,2.6342,14.1,0.9064,0.88,1.8304,0.0,0.83,-111.65,0.3152,-17.18,267.1,-0.87,17.2,0.88,43.89,0.51741,0.0402199999999998,0.05063,18,84.17,140.12,8.82,0.3808,104.74
157,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8036,2.248421018555271,0.4,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7247,18.33,65.36,0.85,0,1.0966,1,0.983,3.5657,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,1,0.5555555555555556,2.7714,14.1,0.9064,0.88,1.5797,0.0,0.83,-54.72,0.2899,-17.18,267.1,-0.87,17.2,0.88,37.26,0.5184,0.05245,0.06786,18,77.75,126.25,14.23,0.2481,91.9
158,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8705,5.484157218967921,0.0,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7351,22.29,65.56,0.85,0,1.0966,0,0.983,2.9412,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,0,0.6593406593406593,2.7258,14.1,0.9064,0.88,1.6346,0.0,0.83,-113.32,0.3675,-17.18,267.1,-0.87,17.2,0.88,34.57,0.52938,0.0646899999999999,0.06772,18,84.27,137.71,9.25,0.0,101.25
159,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8893,1.7726861448862523,0.4,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.6977,16.72,65.53,0.85,0,1.0966,1,0.983,3.9193,0,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,1,0.5555555555555556,1.828,14.1,0.9064,0.88,0.7628,0.0,0.83,-118.73,0.2791,-17.18,267.1,-0.87,17.2,0.88,44.79,0.5201100000000001,0.0564,0.05059,18,86.6,146.3,12.69,0.2353,104.12
160,16,semi_pro,driver,0.9925,2,1.0,0.86,0.8491,5.484157218967921,0.2,0,0,0,0,96.4,0.2088,0.9,1.02,7,1,8.2,1.7,14.6,58.4,0.88,0.7043,24.45,71.39,0.85,0,1.0966,0,0.983,2.9198,1,0.964175818222882,-0.0194600000000001,0.2920000000000016,0.978999999999993,11.253229999999991,0,0.5660377358490566,1.9384,14.1,0.9064,0.88,0.8742,0.0,0.83,-111.83,0.3169,-17.18,267.1,-0.87,17.2,0.88,40.6,0.5230899999999999,0.0420100000000002,0.0507,18,84.64,137.83,8.57,0.1901,103.49
161,17,semi_pro,driver,0.925,1,1.0,0.86,0.8795,5.484157218967921,0.2,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.7107,21.16,67.71,0.85,0,1.4638,0,0.9529,3.1999,1,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.6451612903225806,2.5522,27.1,0.961,0.88,1.7239,0.0,0.83,-58.91,0.3198,-1.54,355.6,20.04,20.1,0.88,38.56,0.5782799999999999,0.0451000000000001,0.03389,13,86.5,146.86,11.08,0.1847,100.61
162,17,semi_pro,driver,0.925,1,1.0,0.86,0.9046,5.484157218967921,0.2,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.7107,20.5,71.92,0.85,0,1.4638,0,0.9529,3.5083,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,1,0.6593406593406593,2.2432,27.1,0.961,0.88,1.2685,0.0,0.83,-83.43,0.3198,-1.54,355.6,20.04,20.1,0.88,40.26,0.56633,0.0426300000000001,0.0,13,78.7,132.18,9.68,0.189,92.88
163,17,semi_pro,driver,0.925,1,1.0,0.86,0.8523,5.484157218967921,0.0,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.7608,16.67,60.32,0.85,0,1.4638,0,0.9529,3.6185,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.6741573033707865,3.071,27.1,0.961,0.88,1.4872,0.0,0.83,-127.21,0.3804,-1.54,355.6,20.04,20.1,0.88,35.12,0.5745,0.04709,0.0,13,85.31,144.72,6.75,0.0,102.51
164,17,semi_pro,driver,0.925,1,1.0,0.86,0.839,5.484157218967921,0.0,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.7881,25.3,75.71,0.85,0,1.4638,0,0.9529,2.9925,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.594059405940594,2.7025,27.1,0.961,0.88,1.7712,0.08455,0.83,-77.31,0.3941,-1.54,355.6,20.04,20.1,0.88,44.95,0.57721,0.0405999999999999,0.0,13,78.81,133.41,4.21,0.0,92.72
165,17,semi_pro,driver,0.925,1,1.0,0.86,0.8437,5.484157218967921,0.2,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.6673,25.73,67.96,0.85,0,1.4638,0,0.9529,2.6413,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,1,0.6315789473684211,2.5578,27.1,0.961,0.88,1.6136,0.0,0.83,-91.27,0.3003,-1.54,355.6,20.04,20.1,0.88,32.04,0.56646,0.0377699999999998,0.08452,13,81.5,139.92,10.45,0.223,100.45
166,17,semi_pro,driver,0.925,1,1.0,0.86,0.9088,5.484157218967921,0.0,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.6957,20.88,73.85,0.85,0,1.4638,0,0.9529,3.5369,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.5882352941176471,2.3415,27.1,0.961,0.88,1.4061,0.0,0.83,-74.03,0.3478,-1.54,355.6,20.04,20.1,0.88,38.75,0.5677000000000001,0.05092,0.05077,13,87.0,145.84,3.04,0.0,100.26
167,17,semi_pro,driver,0.925,1,1.0,0.86,0.8397,5.484157218967921,0.4,0,1,1,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.706,17.79,70.27,0.85,0,1.4638,0,0.9529,3.95,1,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.5882352941176471,3.0275,27.1,0.961,0.88,1.3993,0.0,0.83,-123.26,0.2824,-1.54,355.6,20.04,20.1,0.88,40.3,0.5726800000000001,0.0547200000000001,0.0337,13,83.91,133.55,12.19,0.3925,101.19
168,17,semi_pro,driver,0.925,1,1.0,0.86,0.8397,3.6207864678214503,0.4,0,1,1,1,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.6894,24.29,64.6,0.85,0,1.4638,0,0.9529,2.6595,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.5769230769230769,2.1346,27.1,0.961,0.88,1.0778,0.0,0.83,-104.77,0.2758,-1.54,355.6,20.04,20.1,0.88,30.15,0.5684399999999998,0.04726,0.03393,13,74.01,120.74,13.3,0.2707,94.92
169,17,semi_pro,driver,0.925,1,1.0,0.86,0.7876,5.484157218967921,0.2,0,1,0,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.7404,20.51,68.28,0.85,0,1.4638,1,0.9529,3.3291,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.6666666666666666,2.6946,27.1,0.961,0.88,1.6701,0.0,0.83,-59.54,0.3332,-1.54,355.6,20.04,20.1,0.88,44.64,0.5645100000000001,0.0407900000000001,0.0,13,81.07,130.92,8.92,0.0,98.59
170,17,semi_pro,driver,0.925,1,1.0,0.86,0.8465,5.484157218967921,0.2,0,1,1,0,35.6,0.2091,0.65,1.02,7,1,10.22,1.87,10.2,54.8,0.88,0.6943,21.05,67.63,0.85,0,1.4638,0,0.9529,3.2128,0,0.9793943454362644,0.0031599999999999,1.1979999999999933,-1.916000000000007,24.49822999999997,0,0.5607476635514019,2.0023,27.1,0.961,0.88,0.9282,0.0,0.83,-86.59,0.3124,-1.54,355.6,20.04,20.1,0.88,39.29,0.5595800000000002,0.04942,0.0505,13,78.84,132.25,10.77,0.1253,94.41
171,18,semi_pro,driver,0.9925,1,1.0,0.86,0.8147,5.484157218967921,0.4,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.8262,20.96,63.88,0.85,0,1.7612,0,0.9405,3.0477,1,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,1,0.6315789473684211,2.4534,11.7,0.8409,0.88,1.9367,0.0,0.83,-79.99,0.3305,5.08,13.1,21.82,22.4,0.88,35.61,0.54204,0.0438899999999999,0.03381,11,81.19,135.45,11.45,0.3458,97.78
172,18,semi_pro,driver,0.9925,1,1.0,0.86,0.8348,5.484157218967921,0.2,0,1,1,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.6905,16.59,67.72,0.85,0,1.7612,0,0.9405,4.082,0,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.5825242718446603,3.1186,11.7,0.8409,0.88,1.3304,0.0,0.83,-81.77,0.3107,5.08,13.1,21.82,22.4,0.88,38.03,0.54113,0.0494599999999999,0.03369,11,78.95,128.9,9.21,0.0924,91.27
173,18,semi_pro,driver,0.9925,1,1.0,0.86,0.9063,5.484157218967921,0.0,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.8126,14.75,79.35,0.85,0,1.7612,0,0.9405,5.3797,0,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.5504587155963303,2.07,11.7,0.8409,0.88,1.1763,0.0,0.83,-103.88,0.4063,5.08,13.1,21.82,22.4,0.88,32.93,0.53952,0.0365100000000002,0.05074,11,77.85,129.1,5.3,0.0,91.73
174,18,semi_pro,driver,0.9925,1,1.0,0.86,0.785,5.484157218967921,0.4,0,1,1,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.6969,23.28,67.25,0.85,0,1.7612,0,0.9405,2.8887,1,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.5555555555555556,2.3697,11.7,0.8409,0.88,1.4611,0.0,0.83,-146.04,0.2788,5.08,13.1,21.82,22.4,0.88,39.72,0.54157,0.0510400000000001,0.0169,11,84.54,140.22,13.01,0.3085,102.66
175,18,semi_pro,driver,0.9925,1,1.0,0.86,0.7982,5.484157218967921,0.0,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.7077,21.35,67.57,0.85,0,1.7612,0,0.9405,3.1649,0,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.6122448979591837,2.3845,11.7,0.8409,0.88,1.5128,0.0,0.83,-86.91,0.3538,5.08,13.1,21.82,22.4,0.88,44.77,0.53297,0.0453999999999998,0.06766,11,90.0,149.2,7.86,0.0,103.74
176,18,semi_pro,driver,0.9925,1,1.0,0.86,0.8302,5.484157218967921,0.4,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.6946,14.05,77.49,0.85,0,1.7612,0,0.9405,5.5153,1,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,1,0.6521739130434783,2.9623,11.7,0.8409,0.88,1.4071,0.0,0.83,-142.29,0.2778,5.08,13.1,21.82,22.4,0.88,40.2,0.54089,0.03995,0.05075,11,76.5,121.02,12.4,0.382,91.75
177,18,semi_pro,driver,0.9925,1,1.0,0.86,0.8901,5.484157218967921,0.2,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.6943,23.68,65.28,0.85,0,1.7612,0,0.9405,2.7568,1,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.6122448979591837,2.0016,11.7,0.8409,0.88,0.9275,0.0,0.83,-90.33,0.3124,5.08,13.1,21.82,22.4,0.88,36.8,0.53322,0.0339500000000001,0.06801,11,80.77,137.59,9.88,0.2985,95.32
178,18,semi_pro,driver,0.9925,1,1.0,0.86,0.8964,1.426880023115325,0.0,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.8145,17.07,69.12,0.85,0,1.7612,0,0.9405,4.0492,0,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.6741573033707865,2.3774,11.7,0.8409,0.88,1.7249,0.0,0.83,-82.08,0.4073,5.08,13.1,21.82,22.4,0.88,44.23,0.53577,0.0343900000000002,0.06766,11,81.36,134.16,3.5,0.0,102.21
179,18,semi_pro,driver,0.9925,1,1.0,0.86,0.7877,5.484157218967921,0.2,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.7605,24.01,76.26,0.85,0,1.7612,0,0.9405,3.1762,1,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.5504587155963303,2.2302,11.7,0.8409,0.88,1.3357,0.0,0.83,-130.1,0.3422,5.08,13.1,21.82,22.4,0.88,38.05,0.5340900000000001,0.03491,0.05059,11,85.61,142.8,6.65,0.2534,99.52
180,18,semi_pro,driver,0.9925,1,1.0,0.86,0.8016,5.484157218967921,0.0,0,1,0,0,257.1,0.2751,0.55,1.02,7,0,11.19,1.77,13.3,63.6,0.88,0.6586,15.39,69.41,0.85,0,1.7612,0,0.9405,4.5101,0,0.937660486046168,-0.00058,1.7660000000000051,1.0759999999999872,10.929550000000004,0,0.6122448979591837,3.0548,11.7,0.8409,0.88,1.294,0.0,0.83,-83.98,0.3293,5.08,13.1,21.82,22.4,0.88,31.9,0.53802,0.0388899999999999,0.03389,11,79.46,131.07,7.21,0.0,92.52
181,19,semi_pro,driver,0.85,1,1.0,0.86,0.8371,5.484157218967921,0.2,0,1,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.7312,22.13,70.16,0.85,0,0.6825,0,0.9286,3.1704,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.5660377358490566,2.3193,21.7,0.9999,0.88,1.4363,0.0,0.83,-54.56,0.329,-2.21,187.8,-16.15,16.3,0.88,30.5,0.58202,0.0573000000000001,0.0675,12,85.8,144.54,9.31,0.1229,102.86
182,19,semi_pro,driver,0.85,1,1.0,0.86,0.8041,5.484157218967921,0.4,0,1,0,1,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.8092,17.95,63.91,0.85,0,0.6825,0,0.9286,3.5604,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,1,0.6818181818181819,1.9807,21.7,0.9999,0.88,1.0549,0.0,0.83,-133.31,0.3237,-2.21,187.8,-16.15,16.3,0.88,35.73,0.59372,0.0605599999999999,0.01691,12,88.22,148.52,10.41,0.3457,104.61
183,19,semi_pro,driver,0.85,1,1.0,0.86,0.7938,5.484157218967921,0.2,0,1,0,1,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.774,22.78,65.57,0.85,0,0.6825,0,0.9286,2.8784,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.6315789473684211,2.4868,21.7,0.9999,0.88,1.8997,0.01701,0.83,-59.18,0.3483,-2.21,187.8,-16.15,16.3,0.88,41.9,0.5865900000000002,0.0445299999999999,0.03403,12,84.16,142.08,5.62,0.2142,99.58
184,19,semi_pro,driver,0.85,1,1.0,0.86,0.8107,5.484157218967921,0.0,0,1,0,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.7741,24.36,63.04,0.85,0,0.6825,0,0.9286,2.5878,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.625,2.1641,21.7,0.9999,0.88,1.254,0.0,0.83,-93.98,0.3871,-2.21,187.8,-16.15,16.3,0.88,34.77,0.5891199999999999,0.0390399999999999,0.0,12,84.77,144.07,5.89,0.0,100.38
185,19,semi_pro,driver,0.85,1,1.0,0.86,0.8685,5.484157218967921,0.4,0,1,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.6828,14.07,71.24,0.85,0,0.6825,0,0.9286,5.0633,1,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.6315789473684211,2.6703,21.7,0.9999,0.88,1.558,0.0,0.83,-67.82,0.2731,-2.21,187.8,-16.15,16.3,0.88,34.21,0.5821100000000001,0.04333,0.0,12,88.04,147.06,11.04,0.3717,103.85
186,19,semi_pro,driver,0.85,1,1.0,0.86,0.8371,2.280714958492476,0.6,0,1,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.705,21.97,61.54,0.85,0,0.6825,1,0.9286,2.8011,1,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.6060606060606061,2.6526,21.7,0.9999,0.88,1.6225,0.0,0.83,-64.27,0.2467,-2.21,187.8,-16.15,16.3,0.88,35.88,0.5801499999999999,0.04149,0.06794,12,78.45,132.31,13.5,0.3166,93.61
187,19,semi_pro,driver,0.85,1,1.0,0.86,0.803,5.484157218967921,0.2,0,1,0,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.81,18.4,62.91,0.85,0,0.6825,0,0.9286,3.419,1,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.5825242718446603,2.0302,21.7,0.9999,0.88,1.1188,0.01693,0.83,-137.1,0.3645,-2.21,187.8,-16.15,16.3,0.88,37.58,0.58389,0.0339400000000003,0.03386,12,83.94,136.23,7.38,0.2207,100.09
188,19,semi_pro,driver,0.85,1,1.0,0.86,0.9139,5.484157218967921,0.2,0,1,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.8112,25.29,63.16,0.85,0,0.6825,0,0.9286,2.4974,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.5714285714285714,2.7937,21.7,0.9999,0.88,1.7518,0.0,0.83,-53.32,0.365,-2.21,187.8,-16.15,16.3,0.88,30.24,0.5831299999999999,0.04753,0.01697,12,82.9,139.17,6.07,0.1207,101.17
189,19,semi_pro,driver,0.85,1,1.0,0.86,0.7825,5.484157218967921,0.2,0,1,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.8366,22.19,67.76,0.85,0,0.6825,0,0.9286,3.0536,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,0,0.5769230769230769,2.7278,21.7,0.9999,0.88,1.8587,0.0,0.83,-137.71,0.3765,-2.21,187.8,-16.15,16.3,0.88,34.97,0.5800399999999999,0.0372099999999999,0.03382,12,86.96,139.06,9.41,0.1349,102.88
190,19,semi_pro,driver,0.85,1,1.0,0.86,0.9163,5.484157218967921,0.4,0,1,1,0,67.5,0.1398,0.6,1.001,6,1,11.14,1.93,13.9,37.4,0.88,0.6836,16.53,72.87,0.85,0,0.6825,0,0.9286,4.4083,0,0.9303215097752542,-0.0016200000000001,4.194000000000003,0.1659999999999948,14.917629999999988,1,0.6185567010309279,3.245,21.7,0.9999,0.88,1.2712,0.0,0.83,-64.1,0.2734,-2.21,187.8,-16.15,16.3,0.88,33.53,0.5832300000000001,0.02963,0.01696,12,77.77,131.18,12.58,0.3163,93.56
191,20,semi_pro,driver,0.85,2,1.0,0.86,0.8397,5.484157218967921,0.0,0,1,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.85,11.0,54.6,0.88,0.8459,14.12,69.33,0.85,0,0.9712,0,0.9621,4.9101,0,0.9624112649853708,-0.00331,-0.3179999999999978,0.4929999999999974,54.284169999999975,0,0.5714285714285714,2.0519,30.0,0.904,0.88,1.1986,0.0,0.83,-65.73,0.4229,-3.9,212.3,-6.17,7.3,0.88,39.12,0.57083,0.0361399999999998,0.08415,18,82.45,133.06,3.8,0.0,96.99
192,20,semi_pro,driver,0.85,2,1.0,0.86,0.841,5.484157218967921,0.0,0,1,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.85,11.0,54.6,0.88,0.734,18.4,71.35,0.85,0,0.9712,0,0.9621,3.8777,0,0.9624112649853708,-0.00331,-0.3179999999999978,0.4929999999999974,54.284169999999975,0,0.6741573033707865,2.4334,30.0,0.904,0.88,1.6746,0.0,0.83,-129.95,0.367,-3.9,212.3,-6.17,7.3,0.88,39.48,0.56233,0.03536,0.05069,18,83.82,143.57,5.71,0.0,100.66
193,20,semi_pro,driver,0.85,2,1.0,0.86,0.8928,5.484157218967921,0.2,0,1,1,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.85,11.0,54.6,0.88,0.8291,23.6,75.39,0.85,0,0.9712,0,0.9621,3.1945,0,0.9624112649853708,-0.00331,-0.3179999999999978,0.4929999999999974,54.284169999999975,0,0.6666666666666666,2.5483,30.0,0.904,0.88,2.0154,0.0,0.83,-50.85,0.3731,-3.9,212.3,-6.17,7.3,0.88,32.79,0.5560499999999999,0.02922,0.0,18,80.0,131.27,7.16,0.0609,96.86
194,20,semi_pro,driver,0.85,2,1.0,0.86,0.7831,5.484157218967921,0.4,0,1,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.85,11.0,54.6,0.88,0.6526,14.18,70.88,0.85,0,0.9712,0,0.9621,4.9986,1,0.9624112649853708,-0.00331,-0.3179999999999978,0.4929999999999974,54.284169999999975,1,0.5769230769230769,2.714,30.0,0.904,0.88,1.4589,0.0,0.83,-93.94,0.261,-3.9,212.3,-6.17,7.3,0.88,37.24,0.56769,0.0507900000000001,0.08451,18,80.68,135.45,11.95,0.4203,94.83
195,20,semi_pro,driver,0.85,2,1.0,0.86,0.8554,5.484157218967921,0.2,0,1,0,0,13.9,0.1251,0.9,1.001,6,1,10.51,1.85,11.0,54.6,0.88,0.6844,25.72,69.54,0.85,0,0.9712,0,0.9621,2.7037,1,0.9624112649853708,-0.00331,-0.3179999999999978,0.4929999999999974,54.284169999999975,0,0.5555555555555556,2.5795,30.0,0.904,0.88,1.6354,0.0,0.83,-111.93,0.308,-3.9,212.3,-6.17,7.3,0.88,33.75,0.5697999999999999,0.0493799999999999,0.0,18,81.75,138.0,9.35,0.2734,94.95
