swing_id,golfer_id,skill_level,age,years_experience,gender,height_m,fitness_level,dominant_hand,temperature_c,wind_speed_mph,wind_direction_deg,humidity_pct,elevation_m,hour_of_day,course_type,green_speed_stimp,club_type,kinematic_sequence_score,kinematic_sequence_confidence,lag_angle_mid_downswing,lag_angle_impact,lag_confidence,xfactor_degrees,xfactor_confidence,weight_transfer_timing_ms,weight_transfer_confidence,club_path_consistency,club_path_confidence,swing_tempo_ratio,tempo_confidence,early_cast_flag,reverse_pivot_flag,sway_flag,early_extension_flag,over_top_flag,clubhead_speed_mph,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,compensation_count,compensation_severity
454,49,amateur_edge,57,16,M,1.65,5,right,27.5,13.0,169.8,34.9,244.1,13.0,mountain,9.97,driver,0.3517,0.4213,32.99,3.62,0.3572,14.63,0.5998,117.39,0.3684,0.4805,0.3997,3.0186,0.6219,1,1,1,1,1,76.4,64.72,106.97,28.16,0.6574,5,1.0
455,50,amateur_edge,41,6,M,1.77,3,right,26.5,10.3,275.8,69.6,622.6,10.1,parkland,8.12,driver,0.3853,0.3513,42.94,4.84,0.3607,20.19,0.4868,-281.4,0.3582,0.4029,0.3084,1.7082,0.4172,1,1,1,1,1,80.54,64.21,115.66,24.76,0.7728,5,1.0
456,51,amateur_edge,33,15,M,1.81,7,right,24.6,8.0,11.0,62.5,610.8,10.8,parkland,9.53,driver,0.4601,0.5168,40.02,7.66,0.393,19.13,0.3633,127.54,0.4717,0.6882,0.3575,4.3188,0.3623,1,1,1,1,1,82.68,69.44,120.42,23.27,0.7425,5,1.0
457,52,elite_edge,60,13,M,1.86,5,right,11.0,16.9,262.7,69.4,142.2,10.9,links,10.2,driver,0.3938,0.5197,24.02,5.27,0.4221,11.06,0.3787,-162.69,0.3753,0.4483,0.4833,2.255,0.5357,1,1,1,1,1,105.68,85.63,147.78,23.95,0.5851,5,1.0
458,53,elite_edge,47,11,M,1.82,6,right,24.7,12.7,298.8,39.6,449.8,9.8,desert,10.61,driver,0.3581,0.4444,32.31,10.84,0.4696,13.34,0.3706,135.35,0.3007,0.4003,0.5159,3.9037,0.4905,1,1,1,1,1,105.1,85.28,145.47,28.18,0.6838,5,1.0
459,54,amateur_edge,51,6,F,1.62,5,right,18.2,4.4,172.8,83.9,79.2,14.2,parkland,8.76,driver,0.4203,0.4148,39.52,7.42,0.3686,21.38,0.5507,-134.4,0.3818,0.4413,0.4663,3.9099,0.5417,1,1,1,1,1,77.79,62.09,100.4,24.82,0.6313,5,1.0
460,55,amateur_edge,31,19,M,1.7,7,right,14.6,18.5,334.0,73.0,501.4,8.9,parkland,10.56,driver,0.4873,0.4365,28.3,7.12,0.4532,19.19,0.4358,147.14,0.4544,0.4967,0.3921,1.3805,0.3979,1,1,1,1,1,80.82,66.78,113.64,22.23,0.7819,5,1.0
461,56,amateur_edge,52,14,F,1.65,7,right,16.0,5.0,197.9,46.0,446.8,11.4,links,10.84,driver,0.305,0.4253,20.03,10.57,0.4932,18.87,0.5762,90.59,0.4671,0.4301,0.4287,4.7384,0.4013,1,1,1,1,1,81.28,68.6,118.04,29.93,0.7454,5,1.0
462,57,amateur_edge,49,18,M,1.71,7,right,27.7,11.8,114.4,71.8,472.2,11.6,links,10.92,driver,0.504,0.3559,28.07,4.44,0.494,12.16,0.5711,63.29,0.4916,0.4462,0.473,5.3689,0.3615,1,1,1,1,1,76.66,62.95,104.19,23.91,0.7478,5,1.0
463,58,amateur_edge,63,8,F,1.75,3,right,13.4,6.6,345.1,59.2,294.1,15.2,parkland,10.3,driver,0.4082,0.4837,43.14,11.11,0.5492,14.58,0.4654,1.53,0.2213,0.4995,0.3771,2.276,0.6028,1,1,1,1,1,89.35,70.38,121.52,25.35,0.6703,5,1.0
464,59,semi_pro_edge,37,6,M,1.88,6,left,16.7,18.0,13.7,54.5,94.6,13.5,mountain,10.55,driver,0.4166,0.3323,28.84,4.61,0.5156,20.32,0.5949,-236.06,0.2413,0.4457,0.418,3.2447,0.5255,1,1,1,1,1,90.16,73.51,122.36,26.78,0.6816,5,1.0
465,60,amateur_edge,33,8,M,1.81,7,left,19.2,2.7,330.5,72.9,872.2,9.5,parkland,9.9,driver,0.3179,0.5012,23.13,8.49,0.3173,23.78,0.4041,133.1,0.2356,0.528,0.4824,3.4014,0.4093,1,1,1,1,1,72.98,61.52,104.38,24.95,0.7205,5,1.0
466,61,amateur_edge,35,20,M,1.85,5,right,6.5,3.1,66.8,76.8,391.1,14.8,links,10.12,driver,0.3536,0.3492,34.79,9.76,0.5499,14.92,0.5622,31.79,0.3787,0.4969,0.4477,3.372,0.4239,1,1,1,1,1,88.1,74.85,125.47,27.93,0.7929,5,1.0
467,62,amateur_edge,52,8,M,1.8,4,right,22.2,18.7,141.4,69.9,844.4,8.6,links,9.2,driver,0.4323,0.3824,35.04,3.4,0.536,16.81,0.4307,-20.01,0.4287,0.4958,0.4763,1.9492,0.5526,1,1,1,1,1,76.59,60.7,101.19,24.41,0.8397,5,1.0
468,63,amateur_edge,41,20,M,1.82,3,right,8.1,6.3,295.4,49.1,573.1,15.5,parkland,10.24,driver,0.3677,0.4971,35.64,3.2,0.3219,15.13,0.5873,-163.35,0.2329,0.6127,0.5235,2.3602,0.5997,1,1,1,1,1,83.68,68.05,112.12,27.61,0.7922,5,1.0
469,64,amateur_edge,60,14,M,1.69,4,right,24.6,11.3,267.1,55.3,159.0,12.3,links,8.8,driver,0.4372,0.334,36.58,7.1,0.4953,12.29,0.4884,-86.45,0.3359,0.5697,0.3109,4.2355,0.4591,1,1,1,1,1,81.49,69.53,114.94,26.31,0.6463,5,1.0
470,65,amateur_edge,63,11,M,1.85,7,right,25.1,16.3,301.3,74.5,627.7,11.2,desert,10.21,driver,0.3944,0.4203,20.69,4.61,0.5423,10.17,0.3974,-207.37,0.4139,0.41,0.4931,1.0011,0.5183,1,1,1,1,1,72.59,60.0,100.07,26.95,0.7295,5,1.0
471,66,amateur_edge,63,14,M,1.78,3,right,8.8,2.7,330.2,55.6,303.4,15.0,desert,10.43,driver,0.3046,0.333,28.48,5.3,0.3623,23.48,0.5666,83.28,0.3887,0.696,0.4276,2.1596,0.5791,1,1,1,1,1,80.76,66.74,111.46,28.45,0.7603,5,1.0
472,67,amateur_edge,43,5,M,1.71,3,right,11.0,10.0,77.2,84.2,493.2,11.9,links,10.92,driver,0.4614,0.3371,38.08,3.38,0.5262,13.66,0.3575,134.18,0.2823,0.6352,0.5259,4.6824,0.4596,1,1,1,1,1,77.71,64.84,108.51,26.71,0.6299,5,1.0
473,68,amateur_edge,60,15,M,1.82,5,right,28.6,8.0,268.2,46.8,224.1,14.5,mountain,8.27,driver,0.3396,0.3843,26.23,9.34,0.3243,13.61,0.548,-154.46,0.3742,0.4574,0.4377,1.8071,0.4687,1,1,1,1,1,70.74,60.0,103.09,28.11,0.712,5,1.0
474,69,amateur_edge,50,15,M,1.83,5,right,6.4,18.0,111.0,55.3,220.4,16.2,parkland,8.16,driver,0.3363,0.5391,30.16,8.5,0.4864,11.01,0.354,-98.5,0.4471,0.6518,0.3697,4.2292,0.3875,1,1,1,1,1,71.84,60.0,100.0,25.25,0.7059,5,1.0
475,70,amateur_edge,65,13,M,1.74,7,right,8.8,12.1,253.7,50.3,210.7,17.1,mountain,10.28,driver,0.4982,0.3222,38.58,11.95,0.5237,10.54,0.4302,33.59,0.3581,0.5695,0.438,4.2598,0.4912,1,1,1,1,1,80.48,62.98,107.32,23.95,0.6548,5,1.0
476,71,amateur_edge,40,14,M,1.89,4,right,12.5,11.4,293.6,38.7,472.9,15.9,parkland,9.84,driver,0.4319,0.3783,44.37,8.6,0.3138,20.31,0.4461,-198.02,0.4452,0.4276,0.3654,3.724,0.5382,1,1,1,1,1,77.22,64.24,107.9,24.98,0.7254,5,1.0
477,72,amateur_edge,53,11,F,1.7,5,right,28.7,15.3,200.2,83.0,917.5,14.8,links,9.13,driver,0.3524,0.5377,44.92,4.52,0.381,17.3,0.5781,-293.25,0.4641,0.6903,0.3457,1.9011,0.3854,1,1,1,1,1,80.6,65.7,111.49,25.45,0.6613,5,1.0
478,73,amateur_edge,34,6,M,1.74,3,right,26.4,15.5,60.0,74.5,213.2,10.6,links,10.36,driver,0.5002,0.355,29.95,5.71,0.4305,17.61,0.5661,-298.69,0.3257,0.5873,0.4255,4.0103,0.4112,1,1,1,1,1,79.89,64.43,100.99,25.53,0.5706,5,1.0
479,74,amateur_edge,59,14,M,1.7,5,right,11.0,15.1,84.0,61.2,578.9,9.9,links,9.2,driver,0.4284,0.3001,39.55,3.23,0.4634,18.58,0.5375,-267.35,0.2143,0.6811,0.3243,4.1762,0.4532,1,1,1,1,1,75.01,61.58,110.15,25.59,0.7641,5,1.0
480,75,elite_edge,38,11,F,1.63,7,right,10.7,2.9,260.6,75.1,102.4,14.5,links,10.13,driver,0.3854,0.3105,44.16,6.8,0.3083,16.83,0.5601,98.44,0.3388,0.679,0.3472,4.3014,0.4329,1,1,1,1,1,118.43,93.46,159.05,23.87,0.716,5,1.0
481,76,amateur_edge,48,12,M,1.9,3,right,22.5,18.6,99.8,83.1,691.6,11.8,links,10.02,driver,0.5245,0.5442,38.92,10.38,0.5209,13.09,0.4392,100.04,0.2616,0.4459,0.3453,5.1723,0.3859,1,1,1,1,1,72.55,60.0,102.75,22.92,0.6591,5,1.0
482,77,amateur_edge,56,8,F,1.69,4,right,26.3,3.1,74.2,52.4,916.1,8.7,parkland,9.65,driver,0.4629,0.4391,42.1,10.66,0.5206,15.8,0.4485,-64.79,0.4246,0.4919,0.4837,5.4854,0.3796,1,1,1,1,1,72.55,61.68,104.86,24.71,0.7479,5,1.0
483,78,elite_edge,56,15,F,1.67,7,right,27.8,12.2,6.4,71.3,15.9,11.8,mountain,8.58,driver,0.3001,0.4086,20.85,6.16,0.3484,13.52,0.5225,-113.26,0.2544,0.559,0.4456,4.5935,0.4656,1,1,1,1,1,119.83,96.37,158.77,27.41,0.7387,5,1.0
484,79,amateur_edge,64,19,F,1.6,5,right,22.0,1.3,82.5,62.8,92.0,13.1,links,10.5,driver,0.5279,0.5566,30.49,5.81,0.4059,12.64,0.4022,-0.38,0.2788,0.4148,0.3521,3.8893,0.4662,1,1,1,1,1,87.22,68.94,114.33,26.77,0.8435,5,1.0
485,80,amateur_edge,41,16,F,1.74,5,right,19.8,7.4,329.7,68.9,662.9,13.0,links,10.71,driver,0.3092,0.5473,35.07,4.47,0.3957,15.04,0.5492,-156.57,0.2721,0.6369,0.4653,3.7918,0.365,1,1,1,1,1,88.4,71.08,121.3,25.84,0.8631,5,1.0
486,81,amateur_edge,52,10,F,1.7,4,right,18.2,14.7,287.6,82.9,157.5,13.5,mountain,8.24,driver,0.3514,0.59,22.05,11.73,0.509,23.08,0.3969,-76.04,0.4168,0.4195,0.4535,3.0568,0.4564,1,1,1,1,1,74.44,63.13,108.9,24.42,0.7193,5,1.0
487,82,amateur_edge,62,14,M,1.84,3,right,29.8,7.8,210.2,68.4,978.6,15.0,links,10.56,driver,0.5158,0.3145,42.85,8.49,0.4425,12.78,0.5326,-290.43,0.4375,0.5841,0.4825,5.1526,0.6287,1,1,1,1,1,81.97,67.39,109.11,24.26,0.6182,5,1.0
488,83,amateur_edge,39,20,M,1.75,3,right,5.4,1.2,49.5,40.5,843.3,10.9,links,9.3,driver,0.3065,0.5257,34.96,10.62,0.4099,23.24,0.5502,-48.47,0.3657,0.5331,0.3661,2.6111,0.53,1,1,1,1,1,75.15,65.57,103.36,26.27,0.698,5,1.0
489,84,amateur_edge,63,9,M,1.83,5,right,5.5,19.8,300.4,56.2,990.3,8.1,parkland,10.86,driver,0.3903,0.318,22.61,8.86,0.4313,14.52,0.3913,-19.64,0.4398,0.69,0.3989,4.7205,0.553,1,1,1,1,1,82.85,67.3,112.84,28.18,0.6188,5,1.0
490,85,amateur_edge,55,20,F,1.67,5,right,29.5,8.9,18.3,52.6,165.0,15.5,links,10.26,driver,0.3352,0.5395,27.29,6.66,0.3799,20.57,0.43,63.83,0.4272,0.4498,0.3355,4.7674,0.3851,1,1,1,1,1,79.38,67.08,113.12,25.63,0.8228,5,1.0
491,86,amateur_edge,44,13,F,1.67,6,right,13.0,11.0,18.7,57.9,928.7,9.5,desert,8.3,driver,0.3111,0.4238,37.63,11.35,0.3013,22.54,0.427,-73.7,0.4393,0.5189,0.4416,0.8605,0.617,1,1,1,1,1,76.91,61.39,106.13,28.48,0.7407,5,1.0
492,87,amateur_edge,46,10,M,1.89,7,right,14.7,19.5,94.8,36.6,615.3,17.2,parkland,9.22,driver,0.4908,0.5114,23.06,7.16,0.5055,22.54,0.358,-207.05,0.2675,0.4253,0.5495,5.3287,0.4563,1,1,1,1,1,89.22,70.52,115.42,27.47,0.823,5,1.0
493,88,amateur_edge,59,6,M,1.81,3,right,5.2,16.9,222.3,52.5,428.7,14.3,mountain,9.32,driver,0.4634,0.5929,39.31,9.82,0.4264,20.57,0.5475,-98.22,0.4708,0.6131,0.3323,1.9701,0.3535,1,1,1,1,1,70.08,60.0,106.81,24.9,0.659,5,1.0
494,89,amateur_edge,37,12,M,1.85,4,right,18.0,3.1,284.7,80.8,793.0,14.6,links,8.33,driver,0.4536,0.584,37.09,5.43,0.4093,19.25,0.5935,-254.8,0.4363,0.5998,0.4907,4.0114,0.6115,1,1,1,1,1,71.76,60.0,102.77,27.24,0.6924,5,1.0
495,90,amateur_edge,54,15,M,1.68,6,right,19.4,7.0,345.9,79.7,236.8,15.8,links,8.95,driver,0.3309,0.4379,21.31,5.08,0.5383,24.9,0.5834,-229.95,0.3863,0.4371,0.3509,1.8852,0.3738,1,1,1,1,1,70.62,60.0,100.0,27.05,0.7127,5,1.0
496,91,amateur_edge,38,6,M,1.73,6,right,26.6,5.0,151.7,82.2,405.9,11.7,parkland,8.47,driver,0.4837,0.4536,37.64,3.16,0.451,14.11,0.4185,-56.87,0.4586,0.4927,0.4526,2.6898,0.508,1,1,1,1,1,70.6,60.0,100.65,23.59,0.5352,5,1.0
497,92,amateur_edge,58,13,M,1.8,6,right,28.1,15.0,206.1,69.0,213.0,15.0,desert,10.89,driver,0.5124,0.4517,25.56,4.65,0.4473,13.12,0.5616,144.52,0.2443,0.5618,0.5029,1.7474,0.5781,1,1,1,1,1,73.4,63.09,109.01,26.04,0.7029,5,1.0
498,93,semi_pro_edge,31,9,F,1.66,7,right,12.4,12.6,7.9,81.8,93.6,10.6,mountain,8.53,driver,0.394,0.4728,32.48,11.44,0.3836,23.13,0.5107,-226.84,0.3675,0.654,0.3445,4.3584,0.3935,1,1,1,1,1,96.8,75.33,127.67,24.83,0.6651,5,1.0
499,94,amateur_edge,51,19,F,1.7,4,right,29.5,8.1,8.4,72.0,465.4,10.8,mountain,9.11,driver,0.3439,0.389,41.49,11.8,0.4089,16.65,0.5061,115.59,0.4711,0.5682,0.5246,1.504,0.5196,1,1,1,1,1,76.02,60.96,102.95,27.47,0.6852,5,1.0
500,95,semi_pro_edge,51,8,M,1.69,7,right,28.3,6.5,232.3,60.5,619.5,14.1,mountain,9.72,driver,0.5002,0.4552,22.64,9.65,0.4679,21.19,0.5588,-263.35,0.476,0.4649,0.5311,2.8465,0.6429,1,1,1,1,1,97.83,81.26,132.96,20.29,0.5641,5,1.0
